timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1650012736492,1828,login,200,OK,Invalid user 3-1,text,true,,253,437,4,13,https://api.demoblaze.com/login,1828,0,1527
1650012737488,868,login,200,OK,Login 2-3,text,true,,244,442,4,12,https://api.demoblaze.com/login,868,0,531
1650012736248,2111,productid1,200,OK,Item Buy 4-1,text,true,,494,408,1,12,https://api.demoblaze.com/view,2110,0,1770
1650012737117,1246,login,200,OK,Invalid user 3-2,text,true,,253,437,3,12,https://api.demoblaze.com/login,1246,0,902
1650012737796,568,login,200,OK,Invalid user 3-3,text,true,,248,435,3,12,https://api.demoblaze.com/login,568,0,224
1650012736248,2121,login,200,OK,Login 2-1,text,true,,253,442,4,11,https://api.demoblaze.com/login,2121,0,1771
1650012736821,1581,login,200,OK,Login 2-2,text,true,,244,440,4,10,https://api.demoblaze.com/login,1581,0,1207
1650012738158,486,login,200,OK,Login 2-4,text,true,,248,440,4,10,https://api.demoblaze.com/login,486,0,191
1650012738365,315,bycat1,200,OK,Item Buy 4-1,text,true,,2153,414,1,10,https://api.demoblaze.com/bycat,315,0,0
1650012738449,522,login,200,OK,Invalid user 3-4,text,true,,248,435,1,11,https://api.demoblaze.com/login,522,0,185
1650012738815,640,login,200,OK,Login 2-5,text,true,,248,442,5,12,https://api.demoblaze.com/login,640,0,353
1650012737144,2333,homePage,200,OK,Registration 1-2,text,true,,451395,8474,5,12,https://www.demoblaze.com/index.html,969,0,875
1650012737144,972,homePage-0,200,OK,Registration 1-2,text,true,,5350,513,5,12,https://www.demoblaze.com/index.html,969,0,875
1650012738267,313,homePage-1,200,OK,Registration 1-2,bin,true,,5839,514,5,12,https://www.demoblaze.com/favicon.ico,312,0,229
1650012738266,360,homePage-2,200,OK,Registration 1-2,text,true,,28403,552,5,12,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,292,0,0
1650012738266,325,homePage-3,200,OK,Registration 1-2,text,true,,12380,546,5,12,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,311,0,230
1650012738274,303,homePage-4,200,OK,Registration 1-2,text,true,,1294,520,5,12,https://www.demoblaze.com/css/latofonts.css,303,0,222
1650012738276,305,homePage-5,200,OK,Registration 1-2,text,true,,865,520,5,12,https://www.demoblaze.com/css/latostyle.css,301,0,220
1650012738278,306,homePage-6,200,OK,Registration 1-2,bin,true,,4263,509,5,12,https://www.demoblaze.com/bm.png,300,0,218
1650012738582,147,homePage-7,200,OK,Registration 1-2,bin,true,,27679,515,5,12,https://www.demoblaze.com/Samsung1.jpg,76,0,0
1650012738585,406,homePage-8,200,OK,Registration 1-2,bin,true,,34140,513,5,12,https://www.demoblaze.com/nexus1.jpg,387,0,0
1650012738730,247,homePage-9,200,OK,Registration 1-2,bin,true,,34899,514,5,12,https://www.demoblaze.com/iphone1.jpg,87,0,0
1650012738977,353,homePage-10,200,OK,Registration 1-2,text,true,,35672,541,5,12,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,275,0,194
1650012738995,230,homePage-11,200,OK,Registration 1-2,text,true,,160066,542,5,12,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,78,0,0
1650012739057,420,homePage-12,200,OK,Registration 1-2,text,true,,72915,567,5,12,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,274,0,194
1650012739057,286,homePage-13,200,OK,Registration 1-2,text,true,,9094,544,5,12,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,274,0,195
1650012739119,286,homePage-14,200,OK,Registration 1-2,text,true,,15763,550,5,12,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,274,0,0
1650012739226,79,homePage-15,200,OK,Registration 1-2,text,true,,2773,514,5,12,https://www.demoblaze.com/js/index.js,79,0,0
1650012736494,2985,homePage,200,OK,Registration 1-1,text,true,,452434,8474,5,13,https://www.demoblaze.com/index.html,1619,0,1525
1650012736494,1622,homePage-0,200,OK,Registration 1-1,text,true,,5077,513,5,13,https://www.demoblaze.com/index.html,1619,0,1525
1650012738269,525,homePage-1,200,OK,Registration 1-1,bin,true,,5852,514,5,13,https://www.demoblaze.com/favicon.ico,519,0,233
1650012738266,360,homePage-2,200,OK,Registration 1-1,text,true,,28270,552,5,13,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,290,0,0
1650012738272,323,homePage-3,200,OK,Registration 1-1,text,true,,12291,546,5,13,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,307,0,224
1650012738266,509,homePage-4,200,OK,Registration 1-1,text,true,,1229,520,5,13,https://www.demoblaze.com/css/latofonts.css,509,0,230
1650012738271,314,homePage-5,200,OK,Registration 1-1,text,true,,887,520,5,13,https://www.demoblaze.com/css/latostyle.css,314,0,234
1650012738272,314,homePage-6,200,OK,Registration 1-1,bin,true,,4263,509,5,13,https://www.demoblaze.com/bm.png,313,0,225
1650012738587,153,homePage-7,200,OK,Registration 1-1,bin,true,,27679,515,5,13,https://www.demoblaze.com/Samsung1.jpg,75,0,0
1650012738741,247,homePage-8,200,OK,Registration 1-1,bin,true,,34140,513,5,13,https://www.demoblaze.com/nexus1.jpg,76,0,0
1650012738795,181,homePage-9,200,OK,Registration 1-1,bin,true,,34899,514,5,13,https://www.demoblaze.com/iphone1.jpg,176,0,0
1650012738978,356,homePage-10,200,OK,Registration 1-1,text,true,,36557,541,5,13,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,275,0,195
1650012738989,418,homePage-11,200,OK,Registration 1-1,text,true,,161006,542,5,13,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,281,0,0
1650012739052,427,homePage-12,200,OK,Registration 1-1,text,true,,72634,567,5,13,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,280,0,199
1650012739054,105,homePage-13,200,OK,Registration 1-1,text,true,,9158,544,5,13,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,94,0,0
1650012739119,106,homePage-14,200,OK,Registration 1-1,text,true,,15653,550,5,13,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,80,0,0
1650012739160,92,homePage-15,200,OK,Registration 1-1,text,true,,2839,514,5,13,https://www.demoblaze.com/js/index.js,92,0,0
1650012737797,1888,homePage,200,OK,Registration 1-3,text,true,,517378,8474,6,15,https://www.demoblaze.com/index.html,514,0,222
1650012737797,546,homePage-0,200,OK,Registration 1-3,text,true,,19902,513,6,15,https://www.demoblaze.com/index.html,514,0,222
1650012738361,291,homePage-1,200,OK,Registration 1-3,bin,true,,5855,514,6,15,https://www.demoblaze.com/favicon.ico,286,0,0
1650012738367,629,homePage-2,200,OK,Registration 1-3,text,true,,28775,552,6,15,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,615,0,177
1650012738362,281,homePage-3,200,OK,Registration 1-3,text,true,,12477,546,6,15,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,260,0,184
1650012738366,451,homePage-4,200,OK,Registration 1-3,text,true,,1363,520,6,15,https://www.demoblaze.com/css/latofonts.css,451,0,178
1650012738360,619,homePage-5,200,OK,Registration 1-3,text,true,,948,520,6,15,https://www.demoblaze.com/css/latostyle.css,619,0,184
1650012738365,607,homePage-6,200,OK,Registration 1-3,bin,true,,4263,509,6,15,https://www.demoblaze.com/bm.png,606,0,180
1650012738652,321,homePage-7,200,OK,Registration 1-3,bin,true,,27679,515,6,15,https://www.demoblaze.com/Samsung1.jpg,319,0,0
1650012738974,119,homePage-8,200,OK,Registration 1-3,bin,true,,34140,513,6,15,https://www.demoblaze.com/nexus1.jpg,77,0,0
1650012738974,158,homePage-9,200,OK,Registration 1-3,bin,true,,34899,514,6,15,https://www.demoblaze.com/iphone1.jpg,78,0,0
1650012739052,633,homePage-10,200,OK,Registration 1-3,text,true,,86957,541,6,15,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,474,0,199
1650012739057,488,homePage-11,200,OK,Registration 1-3,text,true,,159834,542,6,15,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,274,0,194
1650012739098,154,homePage-12,200,OK,Registration 1-3,text,true,,72697,567,6,15,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,75,0,0
1650012739119,279,homePage-13,200,OK,Registration 1-3,text,true,,9249,544,6,15,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,273,0,0
1650012739133,293,homePage-14,200,OK,Registration 1-3,text,true,,15456,550,6,15,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,279,0,0
1650012739253,78,homePage-15,200,OK,Registration 1-3,text,true,,2884,514,6,15,https://www.demoblaze.com/js/index.js,78,0,0
1650012739274,497,login,200,OK,Invalid user 3-5,text,true,,248,435,2,15,https://api.demoblaze.com/login,497,0,181
1650012738466,1413,homePage,200,OK,Registration 1-4,text,true,,451787,8474,6,14,https://www.demoblaze.com/index.html,586,0,508
1650012738466,592,homePage-0,200,OK,Registration 1-4,text,true,,5181,513,6,14,https://www.demoblaze.com/index.html,586,0,508
1650012739074,86,homePage-1,200,OK,Registration 1-4,bin,true,,5836,514,6,14,https://www.demoblaze.com/favicon.ico,86,0,0
1650012739077,351,homePage-2,200,OK,Registration 1-4,text,true,,28598,552,6,14,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,282,0,205
1650012739079,759,homePage-3,200,OK,Registration 1-4,text,true,,12490,546,6,14,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,741,0,466
1650012739079,275,homePage-4,200,OK,Registration 1-4,text,true,,1197,520,6,14,https://www.demoblaze.com/css/latofonts.css,275,0,196
1650012739080,268,homePage-5,200,OK,Registration 1-4,text,true,,1065,520,6,14,https://www.demoblaze.com/css/latostyle.css,268,0,194
1650012739080,281,homePage-6,200,OK,Registration 1-4,bin,true,,4263,509,6,14,https://www.demoblaze.com/bm.png,275,0,196
1650012739161,524,homePage-7,200,OK,Registration 1-4,bin,true,,27679,515,6,14,https://www.demoblaze.com/Samsung1.jpg,454,0,178
1650012739349,152,homePage-8,200,OK,Registration 1-4,bin,true,,34140,513,6,14,https://www.demoblaze.com/nexus1.jpg,74,0,0
1650012739355,155,homePage-9,200,OK,Registration 1-4,bin,true,,34899,514,6,14,https://www.demoblaze.com/iphone1.jpg,75,0,0
1650012739362,358,homePage-10,200,OK,Registration 1-4,text,true,,36152,541,6,14,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,278,0,0
1650012739430,228,homePage-11,200,OK,Registration 1-4,text,true,,160135,542,6,14,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,79,0,0
1650012739502,156,homePage-12,200,OK,Registration 1-4,text,true,,72693,567,6,14,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,74,0,0
1650012739511,79,homePage-13,200,OK,Registration 1-4,text,true,,9024,544,6,14,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,73,0,0
1650012739591,288,homePage-14,200,OK,Registration 1-4,text,true,,15475,550,6,14,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,275,0,0
1650012739658,89,homePage-15,200,OK,Registration 1-4,text,true,,2960,514,6,14,https://www.demoblaze.com/js/index.js,89,0,0
1650012739495,477,login,200,OK,Login 2-6,text,true,,248,440,6,14,https://api.demoblaze.com/login,477,0,184
1650012739780,499,entries,200,OK,Registration 1-2,text,true,,2931,348,7,17,https://api.demoblaze.com/entries,498,0,197
1650012739781,507,login,200,OK,Invalid user 3-6,text,true,,248,435,2,17,https://api.demoblaze.com/login,507,0,198
1650012739782,514,entries,200,OK,Registration 1-1,text,true,,2931,348,7,16,https://api.demoblaze.com/entries,514,0,203
1650012739273,1063,homePage,200,OK,Registration 1-5,text,true,,451897,8474,7,16,https://www.demoblaze.com/index.html,257,0,181
1650012739273,267,homePage-0,200,OK,Registration 1-5,text,true,,5116,513,7,16,https://www.demoblaze.com/index.html,257,0,181
1650012739545,247,homePage-1,200,OK,Registration 1-5,bin,true,,5852,514,7,16,https://www.demoblaze.com/favicon.ico,242,0,166
1650012739545,314,homePage-2,200,OK,Registration 1-5,text,true,,28383,552,7,16,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,247,0,168
1650012739545,484,homePage-3,200,OK,Registration 1-5,text,true,,12608,546,7,16,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,463,0,182
1650012739545,260,homePage-4,200,OK,Registration 1-5,text,true,,1336,520,7,16,https://www.demoblaze.com/css/latofonts.css,260,0,180
1650012739545,254,homePage-5,200,OK,Registration 1-5,text,true,,1054,520,7,16,https://www.demoblaze.com/css/latostyle.css,253,0,172
1650012739545,82,homePage-6,200,OK,Registration 1-5,bin,true,,4263,509,7,16,https://www.demoblaze.com/bm.png,77,0,0
1650012739628,320,homePage-7,200,OK,Registration 1-5,bin,true,,27679,515,7,16,https://www.demoblaze.com/Samsung1.jpg,272,0,176
1650012739793,337,homePage-8,200,OK,Registration 1-5,bin,true,,34140,513,7,16,https://www.demoblaze.com/nexus1.jpg,265,0,191
1650012739802,338,homePage-9,200,OK,Registration 1-5,bin,true,,34899,514,7,16,https://www.demoblaze.com/iphone1.jpg,256,0,178
1650012739808,324,homePage-10,200,OK,Registration 1-5,text,true,,35961,541,7,16,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,244,0,170
1650012739861,475,homePage-11,200,OK,Registration 1-5,text,true,,159918,542,7,16,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,258,0,174
1650012739949,170,homePage-12,200,OK,Registration 1-5,text,true,,72994,567,7,16,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,73,0,0
1650012740031,273,homePage-13,200,OK,Registration 1-5,text,true,,9241,544,7,16,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,265,0,183
1650012740120,79,homePage-14,200,OK,Registration 1-5,text,true,,15527,550,7,16,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,73,0,0
1650012740131,77,homePage-15,200,OK,Registration 1-5,text,true,,2926,514,7,16,https://www.demoblaze.com/js/index.js,76,0,0
1650012739988,497,entries,200,OK,Registration 1-3,text,true,,2931,348,7,16,https://api.demoblaze.com/entries,496,0,179
1650012740154,473,login,200,OK,Login 2-7,text,true,,248,438,7,16,https://api.demoblaze.com/login,473,0,184
1650012740181,475,entries,200,OK,Registration 1-4,text,true,,2931,348,7,16,https://api.demoblaze.com/entries,474,0,168
1650012739308,1459,product1,200,OK,Item Buy 4-1,text,true,,405705,6937,1,16,https://www.demoblaze.com/prod.html?idp_=1,464,0,187
1650012739308,470,product1-0,200,OK,Item Buy 4-1,text,true,,5356,519,1,16,https://www.demoblaze.com/prod.html?idp_=1,464,0,187
1650012739784,287,product1-1,200,OK,Item Buy 4-1,bin,true,,5483,514,1,16,https://www.demoblaze.com/favicon.ico,277,0,201
1650012739785,542,product1-2,200,OK,Item Buy 4-1,text,true,,28398,552,1,16,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,470,0,200
1650012739786,298,product1-3,200,OK,Item Buy 4-1,text,true,,12693,546,1,16,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,276,0,200
1650012739784,270,product1-4,200,OK,Item Buy 4-1,text,true,,1404,520,1,16,https://www.demoblaze.com/css/latofonts.css,268,0,194
1650012739784,272,product1-5,200,OK,Item Buy 4-1,text,true,,1046,520,1,16,https://www.demoblaze.com/css/latostyle.css,272,0,193
1650012739784,282,product1-6,200,OK,Item Buy 4-1,bin,true,,4263,509,1,16,https://www.demoblaze.com/bm.png,278,0,0
1650012740054,423,product1-7,200,OK,Item Buy 4-1,text,true,,86957,541,1,16,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,254,0,178
1650012740057,491,product1-8,200,OK,Item Buy 4-1,text,true,,159831,542,1,16,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,270,0,192
1650012740067,392,product1-9,200,OK,Item Buy 4-1,text,true,,73011,567,1,16,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,242,0,169
1650012740071,266,product1-10,200,OK,Item Buy 4-1,text,true,,9192,544,1,16,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,256,0,178
1650012740085,279,product1-11,200,OK,Item Buy 4-1,text,true,,15344,550,1,16,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,256,0,174
1650012740328,439,product1-12,200,OK,Item Buy 4-1,text,true,,2727,513,1,16,https://www.demoblaze.com/js/prod.js,438,0,166
1650012740580,295,signup,200,OK,Registration 1-2,text,true,,257,441,8,19,https://api.demoblaze.com/signup,295,0,0
1650012736830,3127,RegisterUser,200,"Number of samples in transaction : 3, number of failing samples : 0",Registration 1-2,,true,,454583,9263,8,19,null,1762,919,1072
1650012740597,294,signup,200,OK,Registration 1-1,text,true,,257,444,7,18,https://api.demoblaze.com/signup,294,0,0
1650012736171,3793,RegisterUser,200,"Number of samples in transaction : 3, number of failing samples : 0",Registration 1-1,,true,,455622,9266,7,18,null,2427,927,1728
1650012740457,487,login,200,OK,Invalid user 3-7,text,true,,248,435,2,17,https://api.demoblaze.com/login,487,0,179
1650012739795,1265,homePage,200,"Embedded resource download error:https://www.demoblaze.com/node_modules/video.js/dist/video.min.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://www.demoblaze.com/js/index.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",Registration 1-6,text,false,,294147,7418,6,16,https://www.demoblaze.com/index.html,472,0,190
1650012739795,472,homePage-0,200,OK,Registration 1-6,text,true,,5038,513,6,16,https://www.demoblaze.com/index.html,472,0,190
1650012740275,275,homePage-1,200,OK,Registration 1-6,bin,true,,6024,514,6,16,https://www.demoblaze.com/favicon.ico,267,0,192
1650012740272,320,homePage-2,200,OK,Registration 1-6,text,true,,28420,552,6,16,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,252,0,177
1650012740272,100,homePage-3,200,OK,Registration 1-6,text,true,,12295,546,6,16,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,79,0,0
1650012740275,276,homePage-4,200,OK,Registration 1-6,text,true,,1189,520,6,16,https://www.demoblaze.com/css/latofonts.css,276,0,192
1650012740273,276,homePage-5,200,OK,Registration 1-6,text,true,,962,520,6,16,https://www.demoblaze.com/css/latostyle.css,276,0,201
1650012740272,263,homePage-6,200,OK,Registration 1-6,bin,true,,4263,509,6,16,https://www.demoblaze.com/bm.png,256,0,180
1650012740373,321,homePage-7,200,OK,Registration 1-6,bin,true,,27679,515,6,16,https://www.demoblaze.com/Samsung1.jpg,251,0,175
1650012740536,524,homePage-8,200,OK,Registration 1-6,bin,true,,34140,513,6,16,https://www.demoblaze.com/nexus1.jpg,444,0,169
1650012740550,342,homePage-9,200,OK,Registration 1-6,bin,true,,34899,514,6,16,https://www.demoblaze.com/iphone1.jpg,263,0,186
1650012740550,374,homePage-10,200,OK,Registration 1-6,text,true,,35994,541,6,16,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,280,0,194
1650012740553,382,homePage-11,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Registration 1-6,text,false,,2637,0,6,16,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,239,0,167
1650012740594,404,homePage-12,200,OK,Registration 1-6,text,true,,72646,567,6,16,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,253,0,179
1650012740694,82,homePage-13,200,OK,Registration 1-6,text,true,,9329,544,6,16,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,74,0,0
1650012740776,86,homePage-14,200,OK,Registration 1-6,text,true,,15621,550,6,16,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,74,0,0
1650012740863,19,homePage-15,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Registration 1-6,text,false,,3011,0,6,16,https://www.demoblaze.com/js/index.js,0,0,0
1650012740786,294,signup,200,OK,Registration 1-3,text,true,,257,443,6,16,https://api.demoblaze.com/signup,294,0,0
1650012737496,2679,RegisterUser,200,"Number of samples in transaction : 3, number of failing samples : 0",Registration 1-3,,true,,520566,9265,6,16,null,1304,905,401
1650012740768,328,addtocart1,200,OK,Item Buy 4-1,text,true,,197,509,1,15,https://api.demoblaze.com/addtocart,328,0,0
1650012740637,489,entries,200,OK,Registration 1-5,text,true,,2931,348,5,15,https://api.demoblaze.com/entries,488,0,177
1650012740957,290,signup,200,OK,Registration 1-4,text,true,,257,441,5,15,https://api.demoblaze.com/signup,290,0,0
1650012738162,2178,RegisterUser,200,"Number of samples in transaction : 3, number of failing samples : 0",Registration 1-4,,true,,454975,9263,5,15,null,1350,907,676
1650012740827,468,login,200,OK,Login 2-8,text,true,,248,438,8,14,https://api.demoblaze.com/login,468,0,166
1650012741097,296,productid2,200,OK,Item Buy 4-1,text,true,,546,408,1,14,https://api.demoblaze.com/view,296,0,0
1650012741128,464,login,200,OK,Invalid user 3-8,text,true,,253,437,2,17,https://api.demoblaze.com/login,464,0,176
1650012741393,322,bycat2,200,OK,Item Buy 4-1,text,true,,2424,417,1,16,https://api.demoblaze.com/bycat,321,0,0
1650012741426,301,signup,200,OK,Registration 1-5,text,true,,257,443,5,16,https://api.demoblaze.com/signup,301,0,0
1650012738972,1853,RegisterUser,200,"Number of samples in transaction : 3, number of failing samples : 0",Registration 1-5,,true,,455085,9265,5,16,null,1046,904,358
1650012740459,1333,homePage,200,"Embedded resource download error:https://www.demoblaze.com/nexus1.jpg code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket operation on nonsocket: connect, ",Registration 1-7,text,false,,401637,7420,4,15,https://www.demoblaze.com/index.html,461,0,177
1650012740459,491,homePage-0,200,OK,Registration 1-7,text,true,,19902,513,4,15,https://www.demoblaze.com/index.html,461,0,177
1650012740956,268,homePage-1,200,OK,Registration 1-7,bin,true,,5707,514,4,15,https://www.demoblaze.com/favicon.ico,261,0,177
1650012740955,328,homePage-2,200,OK,Registration 1-7,text,true,,28255,552,4,15,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,260,0,178
1650012740955,303,homePage-3,200,OK,Registration 1-7,text,true,,12533,546,4,15,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,281,0,195
1650012740955,250,homePage-4,200,OK,Registration 1-7,text,true,,1196,520,4,15,https://www.demoblaze.com/css/latofonts.css,249,0,171
1650012740955,262,homePage-5,200,OK,Registration 1-7,text,true,,925,520,4,15,https://www.demoblaze.com/css/latostyle.css,261,0,178
1650012740955,286,homePage-6,200,OK,Registration 1-7,bin,true,,4263,509,4,15,https://www.demoblaze.com/bm.png,281,0,0
1650012741206,312,homePage-7,200,OK,Registration 1-7,bin,true,,27679,515,4,15,https://www.demoblaze.com/Samsung1.jpg,243,0,168
1650012741217,35,homePage-8,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Registration 1-7,text,false,,2966,0,4,15,https://www.demoblaze.com/nexus1.jpg,0,0,31
1650012741224,318,homePage-9,200,OK,Registration 1-7,bin,true,,34899,514,4,15,https://www.demoblaze.com/iphone1.jpg,240,0,167
1650012741241,11,homePage-10,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket operation on nonsocket: connect,Registration 1-7,text,false,,2612,0,4,15,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,0,0,7
1650012741255,467,homePage-11,200,OK,Registration 1-7,text,true,,160101,542,4,15,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,243,0,169
1650012741255,390,homePage-12,200,OK,Registration 1-7,text,true,,72982,567,4,15,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,242,0,169
1650012741257,252,homePage-13,200,OK,Registration 1-7,text,true,,9240,544,4,15,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,238,0,163
1650012741285,270,homePage-14,200,OK,Registration 1-7,text,true,,15422,550,4,15,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,245,0,171
1650012741509,282,homePage-15,200,OK,Registration 1-7,text,true,,2955,514,4,15,https://www.demoblaze.com/js/index.js,278,0,0
1650012741365,460,entries,200,OK,Registration 1-6,text,true,,2931,348,4,15,https://api.demoblaze.com/entries,459,0,160
1650012741484,473,login,200,OK,Login 2-9,text,true,,244,438,9,15,https://api.demoblaze.com/login,473,0,170
1650012741784,464,login,200,OK,Invalid user 3-9,text,true,,248,435,2,18,https://api.demoblaze.com/login,464,0,174
1650012741128,1223,homePage,200,OK,Registration 1-8,text,true,,467368,8474,5,17,https://www.demoblaze.com/index.html,239,0,166
1650012741128,244,homePage-0,200,OK,Registration 1-8,text,true,,5153,513,5,17,https://www.demoblaze.com/index.html,239,0,166
1650012741376,459,homePage-1,200,OK,Registration 1-8,bin,true,,5733,514,5,17,https://www.demoblaze.com/favicon.ico,452,0,180
1650012741376,311,homePage-2,200,OK,Registration 1-8,text,true,,28404,552,5,17,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,241,0,168
1650012741376,98,homePage-3,200,OK,Registration 1-8,text,true,,12324,546,5,17,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,74,0,0
1650012741376,240,homePage-4,200,OK,Registration 1-8,text,true,,1333,520,5,17,https://www.demoblaze.com/css/latofonts.css,240,0,167
1650012741376,245,homePage-5,200,OK,Registration 1-8,text,true,,1096,520,5,17,https://www.demoblaze.com/css/latostyle.css,244,0,170
1650012741376,279,homePage-6,200,OK,Registration 1-8,bin,true,,4263,509,5,17,https://www.demoblaze.com/bm.png,272,0,187
1650012741476,327,homePage-7,200,OK,Registration 1-8,bin,true,,27679,515,5,17,https://www.demoblaze.com/Samsung1.jpg,256,0,183
1650012741617,323,homePage-8,200,OK,Registration 1-8,bin,true,,34140,513,5,17,https://www.demoblaze.com/nexus1.jpg,245,0,171
1650012741622,497,homePage-9,200,OK,Registration 1-8,bin,true,,34899,514,5,17,https://www.demoblaze.com/iphone1.jpg,420,0,345
1650012741655,343,homePage-10,200,OK,Registration 1-8,text,true,,35888,541,5,17,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,258,0,183
1650012741689,471,homePage-11,200,OK,Registration 1-8,text,true,,160104,542,5,17,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,251,0,176
1650012741803,364,homePage-12,200,OK,Registration 1-8,text,true,,72803,567,5,17,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,275,0,0
1650012741836,515,homePage-13,200,OK,Registration 1-8,text,true,,25287,544,5,17,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,447,0,169
1650012741941,88,homePage-14,200,OK,Registration 1-8,text,true,,15396,550,5,17,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,76,0,0
1650012741998,77,homePage-15,200,OK,Registration 1-8,text,true,,2866,514,5,17,https://www.demoblaze.com/js/index.js,75,0,0
1650012742125,297,signup,200,OK,Registration 1-6,text,true,,257,441,5,17,https://api.demoblaze.com/signup,297,0,0
1650012739493,2022,RegisterUser,,"Number of samples in transaction : 3, number of failing samples : 1",Registration 1-6,,false,,297335,8207,5,17,null,1228,908,350
